Team1_Team2,Team1_FG_Scored,Team1_FG_Attempted,Team1_FG_Percent,Team2_FG_Scored,Team2_FG_Attempted,Team2_FG_Percent,Team1_2P_Scored,Team1_2P_Attempted,Team1_2P_Percent,Team2_2P_Scored,Team2_2P_Attempted,Team2_2P_Percent,Team1_3P_Scored,Team1_3P_Attempted,Team1_3P_Percent,Team2_3P_Scored,Team2_3P_Attempted,Team2_3P_Percent,Team1_eFG%,Team2_eFG%,Team1_FT_Scored,Team1_FT_Attempted,Team1_FT_Percent,Team2_FT_Scored,Team2_FT_Attempted,Team2_FT_Percent,Team1_ORB,Team2_ORB,Team1_DRB,Team2_DRB,Team1_AST,Team2_AST,Team1_STL,Team2_STL,Team1_BLK,Team2_BLK,Team1_TOV,Team2_TOV,Team1_PF,Team2_PF,Team1_PTS,Team2_PTS,Location,Year,Team 1 Home or Away,Team 2 Home or Away
MoreheadState_Belmont,21,63,33.3,29,61,47.5,13,41,31.7,22,39,56.4,8,22,36.4,7,22,31.8,39.7,53.3,8,13,61.5,8,12,66.7,12,8,26,33,16,15,4,7,4,7,10,9,14,17,58,73,Curb Event Center,2021,away,home
JacksonvilleState_Belmont,22,57,38.6,24,61,39.3,16,35,45.7,21,35,60,6,22,27.3,3,26,11.5,43.9,41.8,9,12,75,12,14,85.7,10,11,27,25,11,14,5,4,3,3,11,8,15,9,59,63,Curb Event Center,2021,away,home
TennesseeTech_Belmont,26,69,37.7,34,69,49.3,22,50,44,27,41,65.9,4,19,21.1,7,28,25,40.6,54.3,10,14,71.4,15,20,75,12,13,25,32,8,21,4,6,2,2,11,10,15,15,66,90,Curb Event Center,2021,away,home
Belmont_EasternKentucky,27,74,36.5,34,67,50.7,21,51,41.2,27,44,61.4,6,23,26.1,7,23,30.4,40.5,56,7,97,7.8,6,96,6.7,18,6,30,30,15,17,5,7,2,5,16,11,13,16,67,81,McBrayer Arena,2021,away,away
Belmont_MoreheadState,28,76,36.8,27,60,45,16,33,48.5,23,47,48.9,12,43,27.9,4,13,30.8,44.7,48.3,14,19,73.7,31,39,79.5,10,10,27,38,17,13,9,5,1,10,13,17,33,16,82,89,Ellis T. Johnson Arena,2021,away,away
NonDivI-Greenville_IllinoisState,42,10,838.9,70,81,86.4,28,53,52.8,62,67,92.5,14,55,25.5,8,14,57.1,45.4,91.4,10,14,71.4,29,42,69,20,8,10,49,16,57,10,10,0,6,20,24,31,18,108,177,Redbird Arena,2021,-1,-1
IllinoisState_MurrayState,25,62,40.3,29,58,50,20,39,51.3,20,37,54.1,5,23,21.7,9,21,42.9,44.4,57.8,10,21,47.6,9,13,69.2,11,9,23,35,11,20,2,5,4,2,11,17,17,21,65,76,CFSB Center,2021,away,home
ChicagoState_IllinoisState,22,59,37.3,31,61,50.8,17,39,43.6,14,25,56,5,20,25,17,36,47.2,41.5,64.8,13,17,76.5,12,19,63.2,8,11,24,31,6,24,8,9,2,6,14,12,16,17,62,91,Redbird Arena,2021,away,away
IllinoisState_Evansville,18,42,42.9,22,57,38.6,12,29,41.4,15,32,46.9,6,13,46.2,7,25,28,50,44.7,6,15,40,6,61,0,5,8,27,22,7,12,4,5,4,2,15,7,14,10,48,57,Ford Center,2021,-1,-1
IndianaState_IllinoisState,23,55,41.8,24,60,40,18,38,47.4,17,34,50,5,17,29.4,7,26,26.9,46.4,45.8,22,24,91.7,10,17,58.8,13,10,30,17,10,17,11,11,6,7,19,15,14,13,73,65,Redbird Arena,2021,away,away
Bradley_IllinoisState,24,60,40,26,60,43.3,18,37,48.6,17,36,47.2,6,23,26.1,9,24,37.5,45,50.8,2,82,5,10,14,71.4,8,8,28,31,16,11,2,10,5,2,14,10,12,9,56,71,Redbird Arena,2021,-1,-1
Valparaiso_IllinoisState,25,60,41.7,23,59,39,16,31,51.6,16,41,39,9,29,31,7,18,38.9,49.2,44.9,10,13,76.9,7,10,70,11,6,31,26,18,10,6,7,5,4,10,10,14,16,69,60,Redbird Arena,2021,away,away
MissouriState_IllinoisState,26,53,49.1,25,59,42.4,19,32,59.4,18,37,48.6,7,21,33.3,7,22,31.8,55.7,48.3,15,22,68.2,10,14,71.4,6,11,25,26,14,8,5,3,3,2,11,14,16,22,74,67,Redbird Arena,2021,away,away
IllinoisState_SouthernIllinois,30,67,44.8,21,55,38.2,20,37,54.1,15,29,51.7,10,30,33.3,6,26,23.1,52.2,43.6,10,12,83.3,7,15,46.7,11,5,34,28,21,17,8,2,4,1,7,13,19,13,80,55,Banterra Center,2021,away,home
IllinoisState_Bradley,31,54,57.4,25,58,43.1,21,29,72.4,17,32,53.1,10,25,40,8,26,30.8,66.7,50,16,17,94.1,13,17,76.5,5,10,26,18,16,17,4,4,3,1,7,10,15,14,88,71,Carver Arena,2021,-1,-1
NorthernIowa_IllinoisState,23,55,41.8,20,50,40,18,31,58.1,15,25,60,5,24,20.8,5,25,20,46.4,45,19,22,86.4,11,16,68.8,10,6,26,24,13,12,11,9,1,1,15,18,14,16,70,56,Redbird Arena,2021,away,away
IllinoisState_NorthernIowa,24,58,41.4,26,60,43.3,20,35,57.1,22,39,56.4,4,23,17.4,4,21,19,44.8,46.7,8,10,80,9,14,64.3,6,11,27,27,12,17,10,11,3,5,16,13,14,10,60,65,Enterprise Center,2021,away,away
NonDivI-TrumanState_IndianaState,25,59,42.4,31,67,46.3,13,36,36.1,26,46,56.5,12,23,52.2,5,21,23.8,52.5,50,4,41,0,13,19,68.4,4,9,31,30,14,16,3,13,3,8,22,11,20,11,66,80,Hulman Center,2021,-1,-1
SoutheastMissouri_IndianaState,21,52,40.4,20,46,43.5,15,35,42.9,16,29,55.2,6,17,35.3,4,17,23.5,46.2,47.8,18,27,66.7,28,35,80,11,6,24,24,7,10,6,6,1,1,19,15,27,23,66,72,Hulman Center,2021,-1,-1
IndianaState_MissouriState,25,66,37.9,32,55,58.2,16,43,37.2,24,33,72.7,9,23,39.1,8,22,36.4,44.7,65.5,15,18,83.3,12,15,80,12,5,20,31,10,16,7,7,2,2,14,18,17,17,74,84,JQH Arena,2021,away,away
SouthernIllinois_IndianaState,27,55,49.1,25,50,50,19,33,57.6,20,34,58.8,8,22,36.4,5,16,31.2,56.4,55,4,66,6.7,14,17,82.4,6,9,17,24,13,13,9,6,1,1,15,16,19,14,66,69,Hulman Center,2021,away,home
Bradley_IndianaState,24,53,45.3,20,51,39.2,21,37,56.8,13,31,41.9,3,16,18.8,7,20,35,48.1,46.1,6,78,5.7,13,26,50,5,14,25,25,13,15,1,6,5,2,14,14,20,9,57,60,Hulman Center,2021,-1,-1
IndianaState_NorthernIowa,23,54,42.6,21,58,36.2,17,30,56.7,14,34,41.2,6,24,25,7,24,29.2,48.1,42.2,9,12,75,8,15,53.3,7,18,24,27,11,12,9,8,4,4,11,17,14,16,61,57,McLeod Center,2021,away,home
IndianaState_Evansville,28,47,59.6,25,46,54.3,23,35,65.7,18,29,62.1,5,12,41.7,7,17,41.2,64.9,62,15,23,65.2,13,15,86.7,4,2,20,22,9,10,7,3,2,0,13,15,16,20,76,70,Ford Center,2021,-1,-1
Evansville_IndianaState,25,50,50,35,54,64.8,13,21,61.9,28,40,70,12,29,41.4,7,14,50,62,71.3,11,12,91.7,10,14,71.4,4,7,13,22,13,17,2,2,1,1,9,8,16,13,73,87,Hulman Center,2021,-1,-1
IndianaState_Valparaiso,24,62,38.7,16,55,29.1,21,41,51.2,13,33,39.4,3,21,14.3,3,22,13.6,41.1,31.8,7,10,70,8,13,61.5,8,6,35,31,8,11,4,4,1,4,5,9,11,14,58,43,Athletics-Recreation Center,2021,away,away
SeattleUniversity_AirForce,24,57,42.1,16,40,40,13,28,46.4,10,20,50,11,29,37.9,6,20,30,51.8,47.5,4,66,6.7,7,88,7.5,10,4,20,21,16,9,4,2,3,0,9,15,13,15,63,45,T-Mobile Arena,2021,-1,-1
Lamar_AirForce,16,50,32,21,41,51.2,15,44,34.1,12,20,60,1,61,6.7,9,21,42.9,33,62.2,11,16,68.8,8,11,72.7,8,1,21,28,3,16,9,9,3,4,12,17,15,16,44,59,Clune Arena,2021,away,away
AirForce_Nevada,19,46,41.3,24,47,51.1,13,29,44.8,16,26,61.5,6,17,35.3,8,21,38.1,47.8,59.6,13,23,56.5,18,27,66.7,4,9,19,30,14,18,10,6,1,3,16,19,20,25,57,74,Lawlor Events Center,2021,away,home
UtahState_AirForce,34,65,52.3,17,36,47.2,22,35,62.9,12,17,70.6,12,30,40,5,19,26.3,61.5,54.2,3,65,0,9,14,64.3,15,5,17,18,24,12,11,3,1,2,9,26,21,11,83,48,Clune Arena,2021,away,away
AirForce_BoiseState,23,49,46.9,26,54,48.1,18,28,64.3,16,32,50,5,21,23.8,10,22,45.5,52,57.4,8,12,66.7,16,18,88.9,2,7,20,25,10,18,6,8,1,2,16,14,15,15,59,78,ExtraMile Arena,2021,away,home
Wyoming_AirForce,27,51,52.9,28,53,52.8,17,24,70.8,20,33,60.6,10,27,37,8,20,40,62.7,60.4,5,12,41.7,8,13,61.5,9,4,24,20,13,15,2,11,2,3,15,8,14,10,69,72,Clune Arena,2021,away,away
SanDiegoState_AirForce,36,66,54.5,22,40,55,23,37,62.2,13,19,68.4,13,29,44.8,9,21,42.9,64.4,66.2,13,24,54.2,8,13,61.5,20,3,18,14,27,13,15,9,1,1,16,27,18,19,98,61,Clune Arena,2021,away,away
AirForce_SanJoseState,22,54,40.7,24,48,50,14,25,56,18,28,64.3,8,29,27.6,6,20,30,48.1,56.2,6,10,60,5,10,50,9,7,21,26,7,6,9,7,4,0,12,14,12,12,58,59,Ability 360 Sports and Fitness Center,2021,away,away
AirForce_UNLV,20,46,43.5,27,49,55.1,5,14,35.7,25,35,71.4,15,32,46.9,2,14,14.3,59.8,57.1,3,74,2.9,12,15,80,5,9,15,24,15,14,3,7,1,1,13,10,16,13,58,68,Thomas & Mack Center,2021,-1,-1
FresnoState_AirForce,21,35,60,16,40,40,15,23,65.2,5,14,35.7,6,12,50,11,26,42.3,68.6,53.8,21,27,77.8,20,23,87,7,3,24,11,9,13,5,11,1,3,20,15,20,22,69,63,Clune Arena,2021,away,away
NewMexico_AirForce,30,51,58.8,23,54,42.6,28,42,66.7,17,30,56.7,2,92,2.2,6,24,25,60.8,48.1,11,16,68.8,13,19,68.4,10,9,27,13,22,14,7,12,2,2,18,12,12,16,73,65,Clune Arena,2021,away,away
AirForce_ColoradoState,17,41,41.5,25,41,61,12,20,60,16,19,84.2,5,21,23.8,9,22,40.9,47.6,72,10,16,62.5,13,16,81.2,4,6,11,25,11,14,7,4,3,1,17,20,21,18,49,72,Moby Arena,2021,away,home
FairleighDickinson_Providence,24,57,42.1,27,52,51.9,19,38,50,26,37,70.3,5,19,26.3,1,15,6.7,46.5,52.9,14,20,70,24,29,82.8,8,6,19,29,7,9,10,10,2,6,15,13,20,17,67,79,Alumni Hall,2021,-1,-1
CentralConnecticut_FairleighDickinson,37,58,63.8,29,63,46,27,43,62.8,21,37,56.8,10,15,66.7,8,26,30.8,72.4,52.4,10,18,55.6,21,25,84,7,9,26,20,21,14,3,11,1,1,18,10,20,19,94,87,Rothman Center,2021,away,home
FairleighDickinson_Fairfield,26,54,48.1,24,60,40,16,37,43.2,18,37,48.6,10,17,58.8,6,23,26.1,57.4,45,7,16,43.8,11,16,68.8,9,13,26,25,12,12,7,3,6,4,15,14,18,17,69,65,Alumni Hall,2021,away,away
FairleighDickinson_Merrimack,19,59,32.2,23,50,46,15,43,34.9,16,23,69.6,4,16,25,7,27,25.9,35.6,53,9,12,75,9,13,69.2,12,8,21,30,5,12,8,7,2,5,10,13,13,14,51,62,Hammel Court,2021,away,home
FairleighDickinson_SaintFrancis(PA),33,68,48.5,33,68,48.5,22,47,46.8,27,48,56.2,11,21,52.4,6,20,30,56.6,52.9,17,27,63,20,29,69,16,17,22,24,14,18,11,8,7,3,16,17,22,25,94,92,DeGol Arena,2021,away,home
Bryant_FairleighDickinson,28,61,45.9,29,67,43.3,16,31,51.6,17,37,45.9,12,30,40,12,30,40,55.7,52.2,11,14,78.6,11,16,68.8,11,16,26,23,21,14,8,7,2,5,19,16,15,16,79,81,Rothman Center,2021,away,home
FairleighDickinson_LongIsland,27,61,44.3,25,70,35.7,19,37,51.4,21,46,45.7,8,24,33.3,4,24,16.7,50.8,38.6,16,23,69.6,16,26,61.5,9,17,35,30,16,14,8,12,4,4,17,20,19,18,78,70,Steinberg Wellness Center,2021,-1,-1
FairleighDickinson_Wagner,24,50,48,29,53,54.7,16,25,64,17,34,50,8,25,32,12,19,63.2,56,66,16,19,84.2,6,96,6.7,7,5,20,19,14,23,9,6,4,2,14,15,14,13,72,76,Spiro Sports Center,2021,away,home
Wagner_FairleighDickinson,35,63,55.6,30,65,46.2,27,45,60,14,38,36.8,8,18,44.4,16,27,59.3,61.9,58.5,17,27,63,10,18,55.6,12,10,29,18,20,23,6,8,4,5,13,14,16,16,95,86,Rothman Center,2021,away,home
SaintFrancis(NY)_FairleighDickinson,26,65,40,26,63,41.3,16,40,40,15,33,45.5,10,25,40,11,30,36.7,47.7,50,21,25,84,12,18,66.7,16,15,27,25,20,11,9,6,1,8,11,15,15,18,83,75,Rothman Center,2021,-1,-1
MountSaintMary's_FairleighDickinson,28,69,40.6,28,54,51.9,16,40,40,23,38,60.5,12,29,41.4,5,16,31.2,49.3,56.5,3,83,7.5,15,22,68.2,15,3,26,28,15,8,5,7,0,1,14,10,19,16,71,76,Rothman Center,2021,-1,-1
FairleighDickinson_SacredHeart,29,53,54.7,25,54,46.3,22,32,68.8,14,25,56,7,21,33.3,11,29,37.9,61.3,56.5,17,17,100,8,13,61.5,7,11,21,17,13,18,6,5,5,1,11,16,14,20,82,69,William H. Pitt Center,2021,away,home
Wagner_SetonHall,17,62,27.4,21,43,48.8,14,42,33.3,16,27,59.3,3,20,15,5,16,31.2,29.8,54.7,8,14,57.1,31,37,83.8,14,7,17,33,5,12,7,3,2,12,12,16,29,17,45,78,Prudential Center,2021,-1,-1
Wagner_Bryant,27,71,38,23,44,52.3,22,44,50,15,26,57.7,5,27,18.5,8,18,44.4,41.5,61.4,3,93,3.3,20,29,69,24,5,21,24,14,14,10,9,3,1,15,14,21,11,62,74,Chace Athletic Center,2021,away,home
SacredHeart_Wagner,16,54,29.6,29,60,48.3,14,31,45.2,18,38,47.4,2,23,8.7,11,22,50,31.5,57.5,12,20,60,5,13,38.5,11,11,26,33,7,17,5,6,2,6,10,11,13,18,46,74,Spiro Sports Center,2021,away,home
LongIsland_Wagner,22,48,45.8,23,57,40.4,14,29,48.3,17,36,47.2,8,19,42.1,6,21,28.6,54.2,45.6,25,39,64.1,14,18,77.8,14,10,24,17,14,12,12,9,4,1,20,18,18,28,77,66,Spiro Sports Center,2021,-1,-1
Wagner_SaintFrancis(NY),27,55,49.1,23,57,40.4,26,45,57.8,19,37,51.4,1,10,10,4,20,20,50,43.9,19,31,61.3,17,21,81,15,11,25,20,9,11,8,5,3,6,13,13,22,26,74,67,Pope Physical Education Center,2021,-1,-1
Wagner_MountSaintMary's,23,58,39.7,13,48,27.1,16,42,38.1,10,29,34.5,7,16,43.8,3,19,15.8,45.7,30.2,8,11,72.7,10,17,58.8,10,9,29,25,8,5,3,2,6,1,8,10,20,14,61,39,Knott Arena,2021,-1,-1
SaintFrancis(PA)_Wagner,15,56,26.8,24,55,43.6,14,39,35.9,16,34,47.1,1,17,5.9,8,21,38.1,27.7,50.9,21,28,75,11,12,91.7,14,10,22,31,8,9,6,5,3,4,9,13,14,20,52,67,Spiro Sports Center,2021,away,home
Wagner_CentralConnecticut,35,69,50.7,22,62,35.5,28,51,54.9,17,38,44.7,7,18,38.9,5,24,20.8,55.8,39.5,6,61,0,14,19,73.7,14,12,32,20,21,15,7,4,2,2,12,11,18,7,83,63,William H. Detrick Gymnasium,2021,away,home
Merrimack_Wagner,28,48,58.3,26,55,47.3,21,29,72.4,23,41,56.1,7,19,36.8,3,14,21.4,65.6,50,4,85,0,19,21,90.5,3,11,18,19,12,14,5,7,3,2,15,10,20,13,67,74,Spiro Sports Center,2021,away,home
MountSaintMary's_Wagner,22,46,47.8,22,61,36.1,19,34,55.9,16,44,36.4,3,12,25,6,17,35.3,51.1,41,19,27,70.4,10,16,62.5,11,15,27,17,13,12,6,11,5,3,18,11,18,21,66,60,Spiro Sports Center,2021,-1,-1
EasternIllinois_Marquette,16,61,26.2,22,50,44,9,37,24.3,13,31,41.9,7,24,29.2,9,19,47.4,32,53,11,18,61.1,22,34,64.7,10,10,21,40,11,15,7,6,3,4,13,15,23,17,50,75,Fiserv Forum,2021,-1,-1
ChicagoState_EasternIllinois,20,52,38.5,31,64,48.4,12,31,38.7,26,45,57.8,8,21,38.1,5,19,26.3,46.2,52.3,8,13,61.5,11,16,68.8,8,14,22,26,12,11,5,12,1,3,18,10,19,13,56,78,Lantz Arena,2021,away,home
EasternIllinois_GreenBay,35,71,49.3,35,69,50.7,30,54,55.6,23,44,52.3,5,17,29.4,12,25,48,52.8,59.4,18,28,64.3,9,12,75,13,5,26,25,12,17,9,6,3,4,12,13,15,22,93,91,Kress Events Center,2021,-1,-1
EasternIllinois_Evansville,24,52,46.2,23,47,48.9,13,34,38.2,14,27,51.9,11,18,61.1,9,20,45,56.7,58.5,6,11,54.5,13,17,76.5,3,2,21,26,12,13,5,3,1,2,10,8,19,12,65,68,Ford Center,2021,-1,-1
WesternIllinois_EasternIllinois,29,71,40.8,33,67,49.3,19,44,43.2,24,46,52.2,10,27,37,9,21,42.9,47.9,56,20,24,83.3,17,29,58.6,16,11,30,26,8,17,5,9,2,10,14,7,21,18,88,92,Lantz Arena,2021,away,home
EasternIllinois_EasternKentucky,22,66,33.3,26,59,44.1,16,46,34.8,21,39,53.8,6,20,30,5,20,25,37.9,48.3,11,14,78.6,12,23,52.2,19,10,30,27,15,12,12,16,4,7,24,18,20,16,61,69,McBrayer Arena,2021,away,away
TennesseeTech_EasternIllinois,27,58,46.6,32,55,58.2,15,30,50,25,41,61,12,28,42.9,7,14,50,56.9,64.5,15,23,65.2,16,25,64,8,10,17,26,13,17,7,9,2,3,13,17,20,19,81,87,Lantz Arena,2021,away,home
MurrayState_EasternIllinois,26,57,45.6,30,62,48.4,17,35,48.6,25,44,56.8,9,22,40.9,5,18,27.8,53.5,52.4,7,88,7.5,9,12,75,11,10,23,20,17,14,9,9,6,7,23,14,16,13,68,74,Lantz Arena,2021,away,home
AustinPeay_EasternIllinois,28,63,44.4,24,58,41.4,21,44,47.7,14,23,60.9,7,19,36.8,10,35,28.6,50,50,11,16,68.8,13,14,92.9,14,6,29,22,13,12,5,11,2,5,15,12,12,17,74,71,Lantz Arena,2021,away,home
MoreheadState_EasternIllinois,30,57,52.6,24,65,36.9,21,36,58.3,17,37,45.9,9,21,42.9,7,28,25,60.5,42.3,18,24,75,6,14,42.9,11,13,33,21,16,11,7,6,2,4,11,10,11,14,87,61,Lantz Arena,2021,away,home
EasternKentucky_EasternIllinois,32,73,43.8,32,73,43.8,20,50,40,26,45,57.8,12,23,52.2,6,28,21.4,52.1,47.9,17,26,65.4,15,25,60,12,12,34,32,17,20,11,7,2,1,16,18,23,20,93,85,Lantz Arena,2021,away,home
EasternIllinois_TennesseeState,21,64,32.8,23,49,46.9,15,38,39.5,19,36,52.8,6,26,23.1,4,13,30.8,37.5,51,6,61,0,15,21,71.4,8,10,18,35,10,4,8,5,2,4,12,22,15,12,54,65,Gentry Center,2021,away,away
SIUE_EasternIllinois,33,62,53.2,31,58,53.4,29,45,64.4,27,39,69.2,4,17,23.5,4,19,21.1,56.5,56.9,17,21,81,8,18,44.4,13,7,26,18,16,12,4,7,2,1,12,10,17,17,87,74,Lantz Arena,2021,-1,-1
EasternIllinois_Tennessee-Martin,16,57,28.1,20,63,31.7,13,33,39.4,12,39,30.8,3,24,12.5,8,24,33.3,30.7,38.1,6,61,0,3,47,5,14,16,28,27,7,13,7,9,2,1,16,12,9,10,41,51,Skyhawk Arena,2021,away,away
EasternIllinois_SoutheastMissouri,14,53,26.4,27,57,47.4,5,20,25,21,39,53.8,9,33,27.3,6,18,33.3,34.9,52.6,7,11,63.6,15,20,75,8,16,17,34,8,17,9,11,2,0,15,15,15,15,44,75,Show Me Center,2021,-1,-1
EasternIllinois_SIUE,24,47,51.1,22,57,38.6,15,28,53.6,16,31,51.6,9,19,47.4,6,26,23.1,60.6,43.9,13,22,59.1,11,16,68.8,6,10,28,22,14,16,5,4,2,1,12,10,15,16,70,61,Vadalabene Center,2021,-1,-1
TennesseeState_EasternIllinois,27,70,38.6,31,50,62,21,46,45.7,20,32,62.5,6,24,25,11,18,61.1,42.9,73,12,18,66.7,13,18,72.2,14,6,17,32,10,17,12,5,5,6,12,22,15,14,72,86,Lantz Arena,2021,away,home
EasternIllinois_JacksonvilleState,24,77,31.2,23,57,40.4,17,47,36.2,15,34,44.1,7,30,23.3,8,23,34.8,35.7,47.4,9,13,69.2,22,27,81.5,19,10,26,36,14,17,6,3,2,6,8,11,16,11,64,76,Pete Mathews Coliseum,2021,away,home
EasternIllinois_TennesseeTech,30,61,49.2,28,53,52.8,23,40,57.5,16,26,61.5,7,21,33.3,12,27,44.4,54.9,64.2,0,20,0,12,17,70.6,4,6,22,29,20,25,6,6,2,1,11,11,16,11,67,80,Hooper Eblen Center,2021,away,away
EasternIllinois_MurrayState,27,47,57.4,25,61,41,20,36,55.6,21,40,52.5,7,11,63.6,4,21,19,64.9,44.3,7,12,58.3,5,77,1.4,5,8,29,18,8,11,6,11,7,3,18,12,10,15,68,59,CFSB Center,2021,away,home
EasternIllinois_AustinPeay,26,47,55.3,23,60,38.3,17,33,51.5,15,31,48.4,9,14,64.3,8,29,27.6,64.9,45,15,22,68.2,15,17,88.2,10,14,25,14,16,8,9,6,3,3,18,12,15,18,76,69,Winfield Dunn Center,2021,away,away
SoutheastMissouri_EasternIllinois,31,63,49.2,33,61,54.1,19,38,50,27,44,61.4,12,25,48,6,17,35.3,58.7,59,20,27,74.1,16,25,64,15,13,21,20,21,19,5,4,3,3,14,14,19,26,94,88,Lantz Arena,2021,-1,-1
Tennessee-Martin_EasternIllinois,27,56,48.2,27,59,45.8,23,41,56.1,24,34,70.6,4,15,26.7,3,25,12,51.8,48.3,15,18,83.3,11,17,64.7,10,16,20,21,12,16,7,9,0,3,15,19,14,17,73,68,Lantz Arena,2021,away,home
MoreheadState_Kentucky,17,50,34,33,59,55.9,14,29,48.3,27,43,62.8,3,21,14.3,6,16,37.5,37,61,8,16,50,9,14,64.3,11,11,14,26,7,18,5,8,1,6,20,15,18,18,45,81,Rupp Arena,2021,-1,-1
ArkansasState_MoreheadState,19,46,41.3,25,56,44.6,15,34,44.1,20,40,50,4,12,33.3,5,16,31.2,45.7,49.1,19,25,76,14,22,63.6,3,15,20,28,6,11,7,2,3,9,9,15,15,21,61,69,Ellis T. Johnson Arena,2021,away,away
NonDivI-Transylvania_MoreheadState,18,54,33.3,27,60,45,10,30,33.3,15,28,53.6,8,24,33.3,12,32,37.5,40.7,55,11,16,68.8,11,16,68.8,5,14,22,34,7,19,5,5,1,8,12,12,17,17,55,77,Ellis T. Johnson Arena,2021,-1,-1
EasternKentucky_MoreheadState,25,64,39.1,23,45,51.1,21,39,53.8,19,30,63.3,4,25,16,4,15,26.7,42.2,55.6,8,13,61.5,25,32,78.1,7,7,20,31,11,13,11,6,4,8,13,20,27,17,62,75,Ellis T. Johnson Arena,2021,away,away
SIUE_MoreheadState,26,52,50,24,67,35.8,18,36,50,17,38,44.7,8,16,50,7,29,24.1,57.7,41,9,12,75,10,13,76.9,5,20,25,22,16,13,10,3,7,5,17,18,17,16,69,65,Ellis T. Johnson Arena,2021,-1,-1
MoreheadState_MurrayState,22,54,40.7,18,51,35.3,20,40,50,13,31,41.9,2,14,14.3,5,20,25,42.6,40.2,15,24,62.5,15,27,55.6,11,11,28,26,4,11,5,5,6,6,15,16,20,23,61,56,CFSB Center,2021,away,home
TennesseeTech_MoreheadState,19,51,37.3,20,53,37.7,12,24,50,15,31,48.4,7,27,25.9,5,22,22.7,44.1,42.5,9,12,75,12,15,80,8,12,23,23,8,8,11,8,4,1,15,15,19,12,54,57,Ellis T. Johnson Arena,2021,away,away
JacksonvilleState_MoreheadState,19,57,33.3,23,57,40.4,13,34,38.2,16,36,44.4,6,23,26.1,7,21,33.3,38.6,46.5,11,16,68.8,3,74,2.9,9,11,26,30,9,12,4,1,3,10,8,11,15,15,55,56,Ellis T. Johnson Arena,2021,away,away
MoreheadState_SoutheastMissouri,23,50,46,18,44,40.9,17,34,50,9,22,40.9,6,16,37.5,9,22,40.9,52,51.1,12,19,63.2,5,11,45.5,7,6,24,26,8,13,8,5,2,4,12,19,16,18,64,50,Show Me Center,2021,-1,-1
SoutheastMissouri_MoreheadState,20,54,37,25,48,52.1,13,26,50,18,34,52.9,7,28,25,7,14,50,43.5,59.4,18,27,66.7,19,35,54.3,7,4,28,29,13,16,5,5,0,5,10,11,25,17,65,76,Ellis T. Johnson Arena,2021,-1,-1
Tennessee-Martin_MoreheadState,17,57,29.8,27,58,46.6,13,38,34.2,20,36,55.6,4,19,21.1,7,22,31.8,33.3,52.6,6,12,50,15,22,68.2,9,15,19,30,7,15,9,5,3,9,19,16,20,17,44,76,Ellis T. Johnson Arena,2021,away,away
MoreheadState_JacksonvilleState,27,53,50.9,25,55,45.5,15,31,48.4,21,37,56.8,12,22,54.5,4,18,22.2,62.3,49.1,19,26,73.1,12,14,85.7,9,6,24,20,16,6,4,5,1,2,10,14,13,20,85,66,Pete Mathews Coliseum,2021,away,home
MoreheadState_TennesseeTech,30,54,55.6,22,59,37.3,23,38,60.5,17,31,54.8,7,16,43.8,5,28,17.9,62,41.5,7,12,58.3,6,61,0,11,11,26,16,17,13,8,10,3,2,20,18,8,13,74,55,Hooper Eblen Center,2021,away,away
MurrayState_MoreheadState,20,55,36.4,27,49,55.1,9,28,32.1,22,36,61.1,11,27,40.7,5,13,38.5,46.4,60.2,5,68,3.3,7,13,53.8,4,8,17,31,10,13,11,2,4,9,9,14,13,8,56,66,Ellis T. Johnson Arena,2021,away,away
AustinPeay_MoreheadState,28,61,45.9,28,58,48.3,20,41,48.8,22,39,56.4,8,20,40,6,19,31.6,52.5,53.4,10,11,90.9,13,15,86.7,11,17,13,23,8,10,8,4,2,6,11,15,16,14,74,75,Ellis T. Johnson Arena,2021,away,away
MoreheadState_TennesseeState,27,56,48.2,24,59,40.7,19,36,52.8,15,33,45.5,8,20,40,9,26,34.6,55.4,48.3,17,27,63,9,10,90,13,7,28,22,14,14,9,9,3,4,16,15,13,21,79,66,Gentry Center,2021,away,away
MoreheadState_Tennessee-Martin,27,48,56.2,27,59,45.8,17,28,60.7,18,33,54.5,10,20,50,9,26,34.6,66.7,53.4,15,18,83.3,6,13,46.2,7,10,26,16,21,14,5,10,3,2,16,9,12,14,79,69,Skyhawk Arena,2021,away,away
MoreheadState_SIUE,18,44,40.9,20,58,34.5,15,30,50,15,34,44.1,3,14,21.4,5,24,20.8,44.3,38.8,17,28,60.7,3,47,5,10,9,29,24,8,7,3,3,8,3,14,12,12,22,56,48,Vadalabene Center,2021,-1,-1
TennesseeState_MoreheadState,21,69,30.4,26,52,50,14,50,28,19,40,47.5,7,19,36.8,7,12,58.3,35.5,56.7,11,13,84.6,15,23,65.2,15,9,24,31,4,12,6,3,2,12,8,11,20,15,60,74,Ellis T. Johnson Arena,2021,away,away
MoreheadState_WestVirginia,26,50,52,32,63,50.8,16,31,51.6,23,45,51.1,10,19,52.6,9,18,50,62,57.9,5,95,5.6,11,15,73.3,10,11,20,16,15,16,4,10,5,4,18,6,14,16,67,84,Lucas Oil Stadium,2021,away,away
