teamName,matches,_FG_Scored,opp_FG_Scored,_FG_Attempted,opp_FG_Attempted,_FG_Percent,opp_FG_Percent,_2P_Scored,opp_2P_Scored,_2P_Attempted,opp_2P_Attempted,_2P_Percent,opp_2P_Percent,_3P_Scored,opp_3P_Scored,_3P_Attempted,opp_3P_Attempted,_3P_Percent,opp_3P_Percent,_eFG%,opp_eFG%,_FT_Scored,opp_FT_Scored,_FT_Attempted,opp_FT_Attempted,_FT_Percent,opp_FT_Percent,_ORB,opp_ORB,_DRB,opp_DRB,_AST,opp_AST,_STL,opp_STL,_BLK,opp_BLK,_TOV,opp_TOV,_PF,opp_PF,_PTS,opp_PTS,SOS,NET
Louisiana,26,27.4231,26.3077,61.7308,62.0385,44.6038,42.6192,20.3077,19.8077,41.3077,42.8462,49.1346,46.4077,7.1154,6.5,20.4231,19.1923,35.6923,34.4192,50.4846,47.8615,12.4231,13.6538,20.8846,21.6154,67.2,71.6885,12.3077,10.3077,27.1923,24.0385,12.7692,13.8846,5.5769,6.8462,4.6923,3.1154,14.8846,12.1154,17.5769,16.4615,74.3846,72.7692,270,187
LouisianaTech,32,26,23.5938,58.4375,58.5,44.4094,40.6281,18.5,16.6875,36.8438,35.8125,50.1469,46.9406,7.5,6.9062,21.5938,22.6875,34.5125,30.2906,50.8,46.5812,13.5938,11.3438,21.9688,20.5625,65.1656,66.4437,9.875,9.0312,28.2188,25.9375,13.0625,11.9688,6.7812,6.0625,2.9062,3.2188,12.75,13.5938,15.5312,18.0625,73.0938,65.4375,165,101
Louisville,20,24.7,24.1,57.3,57.05,43.51,42.035,19.35,17.05,39.95,33.9,49.065,50.555,5.35,7.05,17.35,23.15,31.175,30.91,48.26,48.225,13.2,11.25,18.4,25.75,71.63,60.07,11.25,9.55,26.95,23.9,11.05,12,4.8,5.85,1.85,3.6,11.45,11.05,16.9,17.25,67.95,66.5,46,130
Loyola-Chicago,31,25.9355,21.1935,52.0645,51.3226,50.0774,41.5323,18.8065,15.7097,32.5161,34.4839,57.5194,45.8032,7.129,5.4839,21.7097,16.8387,35.5871,32.3194,56.9419,46.9065,12.0323,8.1935,21.8065,30.6129,68.2677,46.8387,7.6774,6.5161,24.8387,21,15.8065,9.6129,6.9355,5.0968,2.4194,2.7097,11.7419,13.8065,14.3226,16.4194,71.0323,56.0645,143,28
Loyola-Maryland,17,27.1176,24.7647,58.3529,57.7059,46.4882,42.9353,21.7059,17.3529,40.6471,36.3529,53.2765,47.7529,5.4118,7.4118,17.7059,21.3529,30.3471,33.9882,51.2412,49.3176,12.4706,14,25.7059,24.2941,57.8,70.3118,11.2353,9.0588,26.3529,24.6471,13,12.7059,6.8235,8.0588,3.1765,3,14.4118,13.7647,18.1176,19.5294,72.1176,70.9412,157,260
Loyola-Marymount,22,23.8636,23.9091,52.1364,53.6818,46.1409,44.7955,17.7273,17.1364,33.9545,34.0455,53.0682,51.2364,6.1364,6.7727,22.1364,23.4545,31.0773,32.8273,52.0227,51.0818,15.6364,13.4091,25.5,27.3636,69.9,59.4273,10,6.5455,25.0909,20.6818,12.7273,13.0455,4.6818,6.8182,2.6364,3.3182,15.9545,11.7727,18.9545,19.7273,69.5,68,104,209
LSU,29,28.8276,26.6552,62.8621,63.5862,46.231,41.9966,20.7586,18.2759,39.6207,35.6207,53.5276,51.4483,8.069,8.3793,23.2414,27.9655,34.769,29.4724,52.731,48.6345,16.0345,13.5172,24.4138,28.5172,72.6172,61.9828,11.4828,12.6897,26.8621,25.0345,12.1034,13.7586,7.7586,5.7931,2.931,3.6552,11.3448,13.069,17.4138,18.1379,81.7586,75.2069,28,20
Maine,9,19.1111,23.1111,50.2222,54.2222,38.0556,42.7556,12,16.5556,27.6667,33,43.7,50.5222,7.1111,6.5556,22.5556,21.2222,30.7889,30.0333,45.1111,48.8222,7.7778,11.7778,37.8889,23.6667,42.7333,61.7444,7.6667,10.2222,23.5556,25.2222,12,11.8889,5.6667,8.2222,4.4444,2.1111,16.3333,13.5556,17.8889,15.5556,53.1111,64.5556,220,353
Manhattan,20,21.95,22.15,58.25,52.2,37.975,42.45,16.2,16.45,36.5,34.95,44.785,46.92,5.75,5.7,21.75,21.6,26.32,29.99,42.965,48.005,13.75,17.25,20.65,24.45,66.975,70.22,12.65,9.8,23.45,26.8,11.75,12.3,7.7,6.05,3.7,4.1,14.4,15.45,22.65,20.25,63.4,67.25,322,249
Marist,21,22.619,21.9048,53,55.9048,42.7286,39.2,15.8571,14.5714,31.1905,32.1429,50.9476,45.2095,6.7619,7.3333,21.8095,23.7619,29.881,30.6524,49.1619,45.6905,11.4286,12.4762,26.9524,29.1905,58.419,59.8905,7.5238,9.381,27.5238,25.2381,10.9048,11.9048,5.4286,6.7619,4,2.8095,14.4286,12.1429,17.7143,17.5714,63.4286,63.619,339,210
Marquette,27,24.4815,24.6667,54.963,59.5926,44.9148,41.5593,17.8519,17.1852,34.4074,37.5185,52.3407,46.2259,6.6296,7.4815,20.5556,22.0741,32.6296,33.7074,50.937,47.9074,14.1481,13,29.3333,24.4444,63.3444,68.5519,9.5185,10.5556,26.5926,23.1111,12.3333,13.3704,5.0741,7.2963,3.7037,3.1852,14.3704,10.8889,17.2222,17.8519,69.7407,69.8148,34,50
Marshall,22,29.8182,26.6818,62.8182,61.4091,47.6273,43.5591,20.5455,18.7273,37.0455,39.2273,55.5727,48.35,9.2727,7.9545,25.7727,22.1818,36.2955,36.0818,55.0136,50.0636,11,11.2273,29.6818,29.5455,57.4364,54.55,8.2273,10.5,27,26.5,15.8636,11.9545,7.8182,7,5.1818,2.7273,11.9091,14.4545,15.1364,15.5455,79.9091,72.5455,169,242
Maryland,30,24.0333,23.6667,52.7667,57.1333,45.72,41.3267,16,15.3333,30.0333,33.2,53.5733,45.88,8.0333,8.3333,22.7333,23.9333,35.67,34.6533,53.3633,48.59,11.7333,10.2,30.8333,24.5333,58.3033,59.5,6.4333,9.3333,25.9333,24.7333,12.9333,12.3667,5.0667,5.6667,3.3333,2.7667,10.9333,11,14.6333,16.5,67.8333,65.8667,12,90
McNeese,24,29.9167,26.4583,60.6667,59.2917,48.825,44.8333,21.4167,18.75,38.75,37.9167,54.7875,49.175,8.5,7.7083,21.9167,23.75,37.675,35.4708,55.775,51.3833,11.9583,11.125,23.625,42.5833,62.7583,43.825,10.625,9.125,26.7083,23.25,18.4583,14.0833,7.1667,7.5417,2.0417,3.5,14.9583,15.2917,17.0833,17.2917,80.2917,71.75,343,313
Memphis,28,26.3214,21.6429,59.3214,55.6071,44.4143,39.1286,18.5357,15.5714,37.8929,33.7143,48.9857,46.7429,7.7857,6.0714,21.4286,21.8929,36.0821,27.3714,51.0357,44.5929,11.9643,13.3571,24.7857,27.3214,56.7143,61.575,12.1071,8.6786,27.9286,24.0357,15.9643,11,8.8571,6.0714,4.8571,3.0714,15.6071,15.8214,18.9643,17.25,72.3929,62.7143,112,31
Mercer,29,28.6897,26.6207,59.931,60.8276,47.9379,43.8828,20.069,19.1724,36.7241,37.4138,54.7103,51.7069,8.6207,7.4483,23.2069,23.4138,36.8655,31.4793,55.1138,50.0724,10.7241,11.1034,29.1034,30.1379,57.8931,54.0138,8.6897,9,27.6207,24.5172,16.5172,12.069,6.8966,6.2759,2.9655,2.5517,12.8621,12.069,15.3448,15.069,76.7241,71.7931,168,191
Merrimack,18,24.1111,23.6111,53.7222,55.9444,44.8778,42.0889,17.1111,17.1667,31.6111,37.2222,54.0222,45.7056,7,6.4444,22.1111,18.7222,31.3,33.7333,51.5278,47.8944,11.0556,13,20.9444,23.2778,61.6111,66.6722,6.8889,11.1111,24,26.1667,12,13.6667,8,6.7222,3.7778,2.2778,13.6111,14.9444,16.9444,16.6667,66.2778,66.6667,317,291
Miami(FL),27,23.963,26.7407,56.4074,59.5926,42.6963,44.8741,18.4074,17.5556,37.5556,35.3704,49.3296,48.8185,5.5556,9.1852,18.8519,24.2222,30.0815,38.1,47.6296,52.6593,12.963,8.2963,26.1481,31.2222,63.7037,49.6704,9.5185,9.0741,25.4444,25.5556,11.2963,14.8519,6.6296,7,3.8519,4.1481,12.6296,12.2963,12.3333,15.5556,66.4444,70.963,52,47
Miami(OH),23,26,26,59.5652,58.0435,43.8478,45.087,17.4348,17.4783,36.0435,34.1304,48.4652,51.5522,8.5652,8.5217,23.5217,23.913,36.4,35.8348,51.0565,52.5261,11.7391,11.087,36.3478,29.7826,55.7087,54.3739,9.8261,9.8261,24.8261,25.3478,12.087,13.7391,4.4783,5.4348,2.5217,3.6957,10.7826,12.2609,16.8696,16.3478,72.3043,71.6087,174,256
Michigan,28,27.5357,23.8214,57.0714,60.6429,48.1071,39.4536,20.1786,17.6071,37.75,41.3214,53.9393,42.95,7.3571,6.2143,21.6429,22.2143,37.0286,30.7929,54.5214,44.5643,13.3214,11.2143,26,28.6429,64.65,60.9607,9.1429,9.2857,28.3214,21.7143,15.8214,10,4.2857,4.9643,4.1786,2.7857,11.25,10.0357,14.75,16.5357,75.75,65.0714,19,27
MichiganState,28,24.8929,24.75,58.3929,58.0714,42.6321,42.7679,18.5357,18.4643,38.5714,38.5,48.2821,48.2393,6.3571,6.2857,25.4643,19.5714,30.4643,31.8036,47.9893,48.225,13.2857,15.3214,22.4643,21.3929,67.6964,72.6679,10.8571,9.5357,26.5714,24.75,15.8571,13.25,4.4643,6.4643,4.7143,3.0714,13,10.5357,19.7857,17.8571,69.4286,71.1071,9,38
MiddleTennessee,23,22.2174,26.5217,57.5652,56.1739,38.7217,47.0391,14.7826,20.4348,34.5652,37.1739,42.9826,55.0348,7.4348,6.087,23,21.7826,32.6,30.3913,45.2174,52.3652,10.1304,11.6087,24.5217,27.8696,60.013,58.7391,9.6957,8.087,23.6957,27.913,9.9565,13.0435,7.1304,7.5652,2.2174,3.3043,15,13.913,16.2174,14.3043,62,70.7391,172,95
Milwaukee,22,26.7273,26.4545,61.2727,58.5455,43.8045,45.4955,19.5,17.7273,39.2727,35.5,49.6182,50.3545,7.2273,8.7273,22,23.0455,32.5591,38.3773,49.6955,53.0636,14.8636,14.6364,24.3636,23.6818,69.1136,67.2227,9.0455,9.5,25.9545,28.2273,12.9545,14.6818,6.0909,5.1818,2.1364,2.8182,11.0909,13.5,18.4091,19.3636,75.5455,76.2727,265,333
Minnesota,29,24.2759,26.2069,61.8621,59.3793,39.3724,44.4828,17.1379,19.5862,36.6897,40.5517,46.7828,48.1966,7.1379,6.6207,25.1724,18.8276,28.9345,35.9414,45.1897,50.1793,16.8276,14.1724,24.6207,23.069,71.6862,67.1241,11.7241,11.4483,25.069,28.4828,13.7586,14.8966,6.3103,5.3448,4.6207,2.6897,11.1724,13.5862,18.5517,19.6897,72.5172,73.2069,11,109
MississippiState,33,25.6667,23.9697,56.5455,59.3333,45.5061,40.3848,20.2424,16.0606,40.7273,35.0303,49.8303,46.4273,5.4242,7.9091,24.3939,24.303,29.3697,31.6273,50.3242,47.0848,12.5455,11,20.303,27.5758,64.3424,62.1333,12.1212,10.2121,26.8788,21.7576,12.9394,14.1515,6.2121,7.1818,4.5152,3.9091,15.0909,11.7576,15.5152,16.5152,69.303,66.8485,56,60
MississippiValleyState,24,20,32.125,56.0417,66.2917,36.1167,48.4667,11.125,23.5,28.9167,42.2083,39.2208,56.4417,8.875,8.625,27.125,24.0833,32.9958,35.1583,44.1125,54.9667,7.9167,14.5,29.3333,21.5833,40.9333,66.4875,7,13.5,24.25,31.6667,11,18.25,4.5833,9.25,2.9583,2.7917,17.875,10.9583,17.8333,15.375,56.7917,87.375,179,355
Missouri,26,25.6923,25.1538,57.5769,58.3846,44.8346,43.5538,18.6154,18.8077,35.7692,39.2308,52.2423,48.2077,7.0769,6.3462,21.8077,24.1154,32.3038,30.7115,50.9577,49.0423,14.9615,15.2692,23.4615,21.3846,66.7231,70.6962,9.9231,10.4231,25.8846,24.7692,13.2692,11.3846,6.6538,6.1923,3.5385,4,13.3077,12.8077,19.6923,19,73.4231,71.9231,22,151
MissouriState,24,26.5417,24.2083,55.5,59.0833,47.9833,41.5042,19.0417,17.375,34.0417,38.125,56.7042,45.4125,7.5,6.8333,24.125,20.9583,33.4417,32.7417,54.7083,47.3833,12.8333,11.1667,28.6667,22.5417,59.25,63.2083,7.9167,8.4583,29.0417,23.5417,13.5417,10.4167,4.6667,5.625,2.875,2.5,12.7083,10.25,15.375,16.625,73.4167,66.4167,173,72
Monmouth,20,25.9,25.2,61.3,60,42.575,42.375,18.2,17.25,40.1,35.8,45.895,48.965,7.7,7.95,21.2,24.2,36.405,33.475,48.9,49.035,16.55,15.95,23.4,23.05,70.685,67.845,9.85,11,27.3,28.5,14,14,8.3,6.55,3.5,4.25,13.3,15.85,20.75,20.9,76.05,74.3,319,140
Montana,28,24.8929,23.8214,54.0714,55.5357,46.1107,43.2357,19.3929,18.0357,38.8929,36.9643,49.9821,49.0321,5.5,5.7857,19.8571,18.5714,33.9893,31.7893,51.2714,48.4821,15.4643,13.5714,22.9643,30.3571,75.0714,58.2286,7.6786,9.1071,25.4286,23.5,12.7143,11.5714,4.8929,5.8929,2.5714,2.75,13.25,12.5357,19.75,18.1429,70.75,67,181,257
MontanaState,23,25.4783,24.087,56.4348,56.2174,45.3174,43.0261,19.3043,16.5652,37.6957,34.5652,51.3348,48.4043,6.1739,7.5217,22.3043,24.4348,31.5,33.2652,50.7391,49.6609,16.913,16.2609,22.3913,21,74.187,76.313,8.6957,8.4783,25.2174,24.3043,11.0435,10.6087,5.5217,5.8696,2.2609,2.8696,12.5217,13.3913,18.7391,20.7391,74.0435,71.9565,281,128
MoreheadState,31,24.6452,23.7419,53.2581,58.2581,46.5581,40.7129,17.9677,16.2903,34.5161,34.3548,52.629,47.1452,6.6774,7.4516,18.7419,23.9032,36.0839,31.7129,52.8516,47.1323,12.8065,9.129,26.5806,23.7097,62.1677,56.1097,10.2903,8.8387,26.9355,21.9677,12.8065,11.8065,4.3871,7.8065,5,3.1613,15.3871,12.0645,14.3871,17.9355,68.7742,64.0645,191,115
MorganState,22,27.3636,24.2273,63.1364,57.4091,43.2773,42.1,19.0909,17,39.0455,33.7727,48.6818,50.1636,8.2727,7.2273,24.0909,23.6364,34.6227,30.5818,49.8045,48.4091,16.7727,17.3182,22.6818,28.1818,74.1636,69.5273,13.4545,10.8182,26.2273,25.1818,14.8182,12.1364,7.8636,7.3182,3.7273,3.4545,15.6364,17.6364,20.6818,19.8182,79.7727,73,330,300
MountSaintMary's,23,22.913,22.8696,53.9565,56.5217,42.5826,40.7261,16.3043,17.2609,34.1739,38.1739,48.0217,45.7043,6.6087,5.6087,19.7826,18.3478,33.4174,30.9565,48.7,45.6522,10.7826,10.8696,21.2174,22,62.4957,67.7522,10.5652,8.6957,26.5217,23.3478,11.5652,9.4348,4.2609,6.5652,4.2609,2.8261,12.8261,10.2609,14.7826,17.5217,63.2174,62.2174,223,254
MurrayState,26,29.1154,23.8462,54.8462,53.1538,68.35,69.4385,20.9615,16.4231,36.3462,33.6154,56.4885,48.5,8.1538,7.4231,22.1538,23.2692,36.1462,32.9115,56.2231,49.0154,10,11.7692,28.7692,23.1538,54.5538,63.6692,9.3077,9.0769,26.8077,22.9231,16.7308,11.1923,6.7308,5.2308,3.5,3.8462,13.3462,13.3846,16.6154,14.1923,76.3846,66.8846,321,29
Navy,18,25.8889,24.2222,57.8333,52.8333,45.0778,46.05,19.7222,17.3333,39,32.2778,50.9556,53.5222,6.1667,6.8889,18.8333,20.5556,32.7667,32.6611,50.3278,52.5167,13.5556,11.6667,30.9444,31.0556,60.3667,55.8944,11.3333,7.8889,23.7778,23.6667,12.3333,13,8.1667,6.1111,2.3889,3.5556,12.3889,15.2778,16.7222,19.7222,71.5,67,204,174
Nebraska,27,24.8519,26.3333,59.4074,62.4444,41.7704,42.3519,16.4074,17.4444,34.0741,33.8889,47.9889,51.7519,8.4444,8.8889,25.3333,28.5556,33.763,30.7815,48.9037,49.3963,11.8148,12.6667,19.5926,23,61.9593,67.1926,8.8889,10.7778,27.2963,28.963,13.6667,14.3704,7.1481,6.8148,3.2593,3.6296,14.1481,13.2222,17.5185,17.2963,69.963,74.2222,6,145
Nevada,25,24.52,22.76,55.36,55.32,44.408,41.408,16.8,14.68,33.6,31.28,50.464,47.296,7.72,8.08,21.76,24.04,35.328,33.996,51.416,48.748,16.44,16.32,24.72,26.48,73.052,68.904,8.12,8.72,27.28,25.44,14,13.8,5.56,6.6,2.84,2.6,12.76,12.4,20.32,19.48,73.2,69.92,107,125
NewHampshire,19,23.7895,22.8421,59.2105,53.2105,40.3,43.1316,17,16.4211,37.8421,34.6842,44.9684,47.2053,6.7895,6.4211,21.3684,18.6842,31.4632,34.4789,46.0421,49.1895,12.8947,14.5263,22.5263,20.3158,65.1895,70.8105,10.7895,7.3158,26.3684,27.6842,11.2105,9.5789,5.4737,5.3158,2.8947,3.5263,11,12.4737,18.1053,18.8421,67.2632,66.6316,340,234
NewMexico,22,24.4545,25.3182,59.2273,57.0455,41.0364,44.7909,19.6818,17.1364,41.8636,33.0455,46.4818,51.7773,4.7727,8.1818,32.4091,24,22.5545,33.9909,45.1591,51.9364,11.5909,12.9091,29.0455,29.1364,53.8818,59.4773,13.0909,9.5455,24.7727,25.2727,12.5909,14.4545,5.7273,8.0455,3.9091,2.9545,14.7727,13.5,18.0455,18.1364,65.2727,71.7273,134,165
NewMexicoState,20,24.6,22.6,57.8,52.55,42.5,43.055,15.85,16.4,30.25,33.4,51.8,48.91,8.75,6.2,27.55,19.15,32.39,32.255,50.155,48.905,13.15,12.75,26.85,22.35,66.195,68.335,11.9,7.85,24.3,22.5,12.45,11.5,5,4.65,2.4,2.05,12.15,12.8,17.95,18,71.1,64.15,312,78
NewOrleans,25,28.12,27.36,59.04,60.44,47.708,45.74,22.64,21,42.36,40.48,53.248,51.916,5.48,6.36,22.4,25.56,30.172,30.112,52.296,50.996,14.24,15.32,30.76,25.48,62.496,65.912,9.8,11.72,25.4,23.68,15.64,13.4,7.6,8.36,2.8,3.76,16.84,15.72,20.88,17.84,75.96,76.4,320,267
Niagara,20,22.4,22.65,54.95,53.35,40.92,42.765,16,15.15,34.5,31.25,46.355,48.105,6.4,7.5,20.45,22.1,31.4,33.855,46.78,49.855,13.45,12.4,26.25,21.7,65.25,67.935,8.15,9.3,23.4,26.8,11.8,13.8,5.85,4.65,1.95,3.25,9.95,13.2,17,18.5,64.65,65.2,292,195
Nicholls,25,29.36,25.76,64.44,60.08,45.448,42.912,21.6,18.32,40.24,38.56,53.408,47.74,7.76,7.44,24.2,21.52,32.58,33.856,51.496,49.16,11.92,14.28,21.52,23.6,60.292,66.752,10.92,10.44,27.16,27.36,13.44,12.68,9.12,5.76,3.32,2.68,13.04,15.8,18.48,17.12,78.4,73.24,296,192
NJIT,19,23.1579,26,57.2632,56.0526,40.5526,46.7263,16.8947,19.3158,36.7368,35.8947,45.9211,54.2842,6.2632,6.6842,20.5263,20.1579,30.8526,33.1632,46.1263,52.8105,13.5263,11.4737,24.1579,28.5789,65.0053,60.9211,8.8421,9.2105,22.4737,27.7368,9.5263,12.6842,6.6842,4.6316,2.2105,3.4211,11,14.4211,18.1579,19.1053,66.1053,70.1579,287,332
NorfolkState,25,25.2,22.92,59.04,56.8,43.092,40.536,17.44,14.8,37.96,31.08,46.384,47.892,7.76,8.12,21.08,25.72,36.5,31.308,49.764,47.776,15.4,15.72,28.16,24.8,64.948,67.804,10.12,10.72,26.16,26.16,12.08,12.68,6.56,5.6,3.2,3.76,12.88,15.4,19.24,19.04,73.56,69.68,318,169
NorthAlabama,24,26,24.0417,60.6667,57.4167,42.9208,41.9708,18,15.75,36.9583,33.125,48.7917,47.5,8,8.2917,23.7083,24.2917,33.4333,33.9875,49.6625,49.3042,13.1667,13.0417,23.0833,21.8333,69.2708,67.2458,10.9583,8.5833,28,26.4167,11.375,10.5417,5.8333,5.8333,3.2083,2.9167,13.8333,14.2083,17.625,17.4583,73.1667,69.4167,286,316
NorthCarolina,29,27.6207,25.3448,62.9655,59.7931,43.8172,42.469,22.0345,17.3103,45.4138,36.8276,48.4966,47.0793,5.5862,8.0345,23.2759,22.9655,30.0931,34.8552,48.2724,49.2414,14.3793,11.2069,21.5172,23.1379,66.1345,62.6931,15.7241,9.7241,27.1034,22.7931,15.2759,12.9655,7.0345,8.4828,4.7241,4.5862,14.5862,13.6552,16.7586,18.1379,75.2069,69.931,31,17
NorthCarolinaA&T,20,24.75,26.6,60.35,60.9,41.235,43.605,18.5,18.25,39.9,37.35,46.65,48.89,6.25,8.35,20.45,23.55,30.28,34.995,46.455,50.425,14.5,12.3,26.1,28.55,63.545,58.525,11.4,12.95,23.75,27.95,13.45,16,8.05,5.85,2.7,4,14.15,17.85,17.65,19.15,70.25,73.85,198,286
NorthCarolinaCentral,14,23.7857,24.7143,56.5,55.0714,42.05,45.0714,17,18,36.5,35.4286,46.7143,51.2429,6.7857,6.7143,20,19.6429,33.6786,33.8714,48.1214,51.1143,12.9286,15.5,24.3571,26.9286,63.6786,65.2357,9.3571,11,22.5,26.2857,12.0714,14.3571,7.2857,6.5,2.7857,3.2143,14.6429,15.3571,20.9286,18.2857,67.2857,71.6429,188,290
NorthCarolinaState,25,26.84,25.6,56.92,56.44,47.092,45.372,20.16,18.8,38.4,36.64,52.484,51.74,6.68,6.8,18.52,19.8,35.812,34.712,52.94,51.432,12.44,11.68,27.8,27.8,61.644,64.284,9.8,10.48,22.72,23.08,12.84,12.64,7.88,6.28,4.12,3.64,12.88,14.68,16,17.12,72.8,69.68,69,139
NorthDakota,26,23.9615,27.5,55.9231,58.4231,42.75,47.2231,16.6538,20.3462,34.2308,39.8077,48.8538,51.2423,7.3077,7.1538,21.6923,21.1154,33.2462,36.9115,49.2154,53.3231,13.5,13.5769,25.9231,24.1538,61.9885,71.1423,8.2692,8.7692,24.1538,26.8846,11.7692,12.8462,5.1538,6.4231,2.1154,3.3846,13.0769,11.8462,17.2308,18.4615,68.7308,75.7308,245,348
NorthDakotaState,27,24.4074,24.963,55.2222,57.0741,44.4778,43.8556,17.5926,17.8889,35.2222,36.1111,50.7,50.1333,6.8148,7.0741,20,20.963,33.8222,33.9148,50.6222,50.1,14.1111,10.6667,21.7407,26.1111,72.8481,55.9407,9.4815,6.8148,27.4444,23.6296,10.5556,12,3.8889,5.037,2.5556,2.7037,12.5185,9.2222,15.9259,16.5926,69.7407,67.6667,210,162
Northeastern,19,24.0526,25.2105,54.8947,58.3158,43.9632,43.3053,15.5263,19.2632,30.7895,39.8947,50.9105,48.1105,8.5263,5.9474,24.1053,18.4211,35.5526,33.5105,51.7632,48.5158,10.5789,11.9474,31.0526,20.9474,56.9211,65.3789,6.6316,9.3158,26.0526,26.2105,12.3684,11.5263,6.2632,6.7895,2.3158,2.1579,13.4211,11.8421,15.7368,15.4737,67.2105,68.3158,135,251
NorthernArizona,22,22.9545,26.5,54.4091,52.9091,42.3545,50.0364,16.6364,17.8636,36.3636,29.5909,46.1682,60.6273,6.3182,8.6364,20.9545,23.3182,34.3636,37.4227,48.1636,58.2682,10.9545,12.9091,24.0455,25.9545,60.3682,63.5636,8.0909,7.9091,20.4545,25.9545,10.8182,15.0455,5.4545,5.3636,1.5455,3,11.7727,12.0909,17.9545,17.4545,63.1818,74.5455,162,336
NorthernColorado,22,24.9545,25.5455,55.5455,57.3182,44.7773,44.7909,15.8636,21.5909,31.5909,44,50.7318,49.3773,9.0909,3.9545,23.9545,22.6818,37.6636,27.1091,52.9455,48.2364,11.5,14,24.4091,22.2273,61.3318,71.3409,7.9545,7.0455,26.4091,24.5909,10.9091,9.0455,4.3182,6.1364,2.6818,2.5,13.9091,10.5909,18.2727,16.6818,70.5,69.0455,216,203
NorthernIllinois,19,24,26.8947,60.1579,57.6842,40.1263,46.4421,18.5263,17.5789,43.2632,33.7895,43.3842,51.2579,5.4737,9.3158,16.8947,23.8947,31.4263,39.0684,44.7105,54.6842,8.8421,14.3158,26.6316,28.2105,52.1789,65.7579,12.7895,10.5789,23.2105,26.4737,10.7368,15.7895,5.7895,6.0526,3.4211,3.0526,13.7368,11.4211,18,15.7895,62.3158,77.4211,152,293
NorthernIowa,25,25.88,26.04,58.44,57.48,44.36,45.384,18.44,18.04,35.56,33.12,51.788,54.824,7.44,8,22.88,24.36,31.076,32.932,50.704,52.416,10.32,11.08,26.6,25.64,58.984,60.304,9.36,7.2,26.24,26.24,13.16,13.68,6.44,7.32,2.56,2.84,13.04,12.12,15.2,15.6,69.52,71.16,117,98
NorthernKentucky,25,26.32,25.64,59.04,56.84,44.864,45.236,19.16,18.12,35.68,35.64,54.188,51.272,7.16,7.52,23.36,21.2,30.72,35.176,50.904,51.912,11.56,12.44,34.88,24.52,52.42,61.632,12.2,11,22.64,22.72,11.8,13.8,6.44,6.08,1.64,2.16,12.48,12.68,16.76,16.52,71.36,71.24,293,198
NorthFlorida,23,24.7826,27.3478,55.7391,61.087,44.6261,45.1522,14.8261,21.3043,28.5652,42.913,51.8478,50.087,9.9565,6.0435,27.1739,18.1739,36.5652,34.2522,53.5609,50.2174,10.087,14.2609,29.5217,19.3478,56.9696,73.6304,8.8696,12.5217,23.7826,24.3913,12.8696,15.2174,4.4348,7.913,3.3043,2.9565,14.913,10.913,16.7826,15.5217,69.6087,75,209,275
NorthTexas,28,25.6071,22.1071,54.1429,53.6071,47.1071,41.3,17.9643,15.75,33.75,34.5714,53.2964,45.4821,7.6429,6.3571,20.3929,25.0357,37.1857,30.15,54.0857,47.1786,10.9286,11.75,24.2143,33.6071,62.7429,56.5321,8.6071,9.1786,24.5,21.6071,13.3214,9.5357,6.5,6.25,2.8929,2.8929,12.8571,13.8214,15.7143,15.0714,69.7857,62.3214,120,55
Northwestern,24,25.2917,24.4167,58.375,57,43.2333,43.0417,16.9583,16.375,34.7917,32.7083,48.925,50.7292,8.3333,8.0417,23.5833,24.2917,35.025,32.6833,50.3333,50.1333,11.3333,13.1667,28.6667,22.7917,61.2125,66.3708,7.5,8.8333,26.1667,27,14.6667,14.875,6.1667,5.9583,2.625,3.25,11.8333,12.7917,17.6667,16.25,70.25,70.0417,2,91
NorthwesternState,29,26.5517,29.069,61.6552,61.4828,43.369,47.2621,19.3103,22.1379,40.8621,40,47.2793,54.9172,7.2414,6.931,20.7931,21.4828,35.3586,32.9069,49.2138,52.9483,12.2759,14.6552,23.2759,25.4138,62.831,63.0552,10.2414,11.4138,25.2414,28.1724,12.9655,16.1034,6.9655,7.4138,2.931,3.1034,14.4483,13.4828,18.7586,16.7241,72.6207,79.7241,163,330
NotreDame,26,26.1154,28.3462,56.8846,64.0385,46.0308,44.5192,17.0385,19.9231,32.1923,41.0385,53.1731,48.85,9.0769,8.4231,24.6923,23,36.7154,37.1962,54.0077,51.1615,11.3846,9.2308,31.4615,36.1923,59.6846,48.9577,7.1923,11.0769,26.2308,25.5385,14.8846,13.8462,4.2308,6.0769,3.9231,3.8077,10.5769,8.5769,12.8462,15.1923,72.6923,74.3462,30,43
Oakland,30,25.7667,30.6333,61.8333,64.5667,41.9733,47.6533,17.1333,20.3333,35.9,36.9667,47.44,55.3867,8.6333,10.3,25.9333,27.6,32.97,37.2133,49.0067,55.72,14.5,9.6333,20.5333,29.1,71.4533,55.72,11.5333,11.9333,23.6,26.9667,14.8,21,8.2667,6.3,1.8667,3.6667,13,13.6667,14.7,18.1,74.6667,81.2,155,173
Ohio,25,29.12,25.84,60.76,58.68,48.236,44.08,20.76,17.96,37.04,35.36,56.16,51.132,8.36,7.88,23.72,23.32,35.976,34.136,55.2,50.844,12.6,13.04,23.16,24.16,65.672,69.668,9.88,9.32,25.44,24.24,17.44,13.64,6.48,5.64,2.08,2.56,12.04,13.76,15.92,17.68,79.2,72.6,144,119
